n,size,sparsity,compression,compressed_size,ratio,time
128,131072,0.45,Xz,60212,0.459381103515625,0.02041275
128,131072,0.45,Zlib,62776,0.47894287109375,0.002244458
128,131072,0.45,Zstd,63145,0.48175811767578125,0.000489542
128,131072,0.5,Bzip2,65922,0.5029449462890625,0.005796792
128,131072,0.5,LZ4Fast,79586,0.6071929931640625,0.000273083
128,131072,0.5,LZ4Frame,76689,0.5850906372070312,0.000144667
128,131072,0.5,Xz,65708,0.501312255859375,0.019459042
128,131072,0.5,Zlib,68331,0.5213241577148438,0.002347583
128,131072,0.5,Zstd,67937,0.5183181762695312,0.000514292
128,131072,0.55,Bzip2,73494,0.5607147216796875,0.006123417
128,131072,0.55,LZ4Fast,86917,0.6631240844726562,0.000287375
128,131072,0.55,LZ4Frame,84088,0.64154052734375,0.000151042
128,131072,0.55,Xz,72692,0.554595947265625,0.017927291
128,131072,0.55,Zlib,75674,0.5773468017578125,0.002669375
128,131072,0.55,Zstd,75211,0.5738143920898438,0.000762375
128,131072,0.6,Bzip2,79308,0.605072021484375,0.00685175
128,131072,0.6,LZ4Fast,92236,0.703704833984375,0.000317083
128,131072,0.6,LZ4Frame,89774,0.6849212646484375,0.0001685
128,131072,0.6,Xz,78228,0.596832275390625,0.01801075
128,131072,0.6,Zlib,81224,0.61968994140625,0.002645459
128,131072,0.6,Zstd,80866,0.6169586181640625,0.000735583
128,131072,0.65,Bzip2,85994,0.6560821533203125,0.007022959
128,131072,0.65,LZ4Fast,98524,0.751678466796875,0.000326625
128,131072,0.65,LZ4Frame,96130,0.7334136962890625,0.000160666
128,131072,0.65,Xz,84752,0.6466064453125,0.015619875
128,131072,0.65,Zlib,87545,0.6679153442382812,0.002816958
128,131072,0.65,Zstd,87171,0.6650619506835938,0.00068975
128,131072,0.7,Bzip2,92594,0.7064361572265625,0.007445208
128,131072,0.7,LZ4Fast,104421,0.7966690063476562,0.000332167
128,131072,0.7,LZ4Frame,102215,0.7798385620117188,0.000154666
128,131072,0.7,Xz,90808,0.69281005859375,0.014517708
128,131072,0.7,Zlib,93767,0.7153854370117188,0.002885417
128,131072,0.7,Zstd,93440,0.712890625,0.000770375
128,131072,0.75,Bzip2,97459,0.7435531616210938,0.007664625
128,131072,0.75,LZ4Fast,108514,0.8278961181640625,0.000334792
128,131072,0.75,LZ4Frame,106579,0.8131332397460938,0.000137875
128,131072,0.75,Xz,95428,0.728057861328125,0.013575417
128,131072,0.75,Zlib,98379,0.7505722045898438,0.002922958
128,131072,0.75,Zstd,98068,0.748199462890625,0.000789875
128,131072,0.8,Bzip2,103455,0.7892990112304688,0.00824775
128,131072,0.8,LZ4Fast,113615,0.8668136596679688,0.000334125
128,131072,0.8,LZ4Frame,111844,0.853302001953125,0.000125167
128,131072,0.8,Xz,101556,0.774810791015625,0.012742167
128,131072,0.8,Zlib,103946,0.7930450439453125,0.003008209
128,131072,0.8,Zstd,103604,0.790435791015625,0.000809459
128,131072,0.85,Bzip2,110582,0.8436737060546875,0.008509583
128,131072,0.85,LZ4Fast,119270,0.9099578857421875,0.00033225
128,131072,0.85,LZ4Frame,117832,0.89898681640625,0.00011575
128,131072,0.85,Xz,107956,0.823638916015625,0.011782875
128,131072,0.85,Zlib,110357,0.8419570922851562,0.003168416
128,131072,0.85,Zstd,110106,0.8400421142578125,0.000826709
128,131072,0.9,Bzip2,117122,0.8935699462890625,0.008943792
128,131072,0.9,LZ4Fast,124219,0.9477157592773438,0.000293208
128,131072,0.9,LZ4Frame,123106,0.9392242431640625,0.000100875
128,131072,0.9,Xz,113784,0.86810302734375,0.010879917
128,131072,0.9,Zlib,116286,0.8871917724609375,0.003184292
128,131072,0.9,Zstd,115984,0.8848876953125,0.000864209
128,131072,0.95,Bzip2,122784,0.936767578125,0.009131042
128,131072,0.95,LZ4Fast,128513,0.9804763793945312,0.000226417
128,131072,0.95,LZ4Frame,127600,0.9735107421875,8.4334e-5
128,131072,0.95,Xz,119012,0.907989501953125,0.010422583
128,131072,0.95,Zlib,121220,0.924835205078125,0.003261
128,131072,0.95,Zstd,120957,0.9228286743164062,0.000820833
128,131072,1.0,Bzip2,128368,0.9793701171875,0.009563042
128,131072,1.0,LZ4Fast,132224,1.0087890625,9.0833e-5
128,131072,1.0,LZ4Frame,131091,1.0001449584960938,2.6875e-5
128,131072,1.0,Xz,124056,0.94647216796875,0.009821333
128,131072,1.0,Zlib,125912,0.96063232421875,0.003271375
128,131072,1.0,Zstd,125619,0.9583969116210938,0.000161292
256,524288,0.05,Bzip2,29120,0.0555419921875,0.005551167
256,524288,0.05,LZ4Fast,48090,0.09172439575195312,0.000192792
256,524288,0.05,LZ4Frame,39563,0.07546043395996094,0.00017925
256,524288,0.05,Xz,30796,0.05873870849609375,0.035692167
256,524288,0.05,Zlib,33601,0.06408882141113281,0.002889959
256,524288,0.05,Zstd,33712,0.064300537109375,0.000428958
256,524288,0.1,Bzip2,55488,0.1058349609375,0.007431042
256,524288,0.1,LZ4Fast,83997,0.16021156311035156,0.000269
256,524288,0.1,LZ4Frame,74104,0.1413421630859375,0.000272708
256,524288,0.1,Xz,57420,0.10951995849609375,0.059661334
256,524288,0.1,Zlib,62755,0.11969566345214844,0.003519542
256,524288,0.1,Zstd,63067,0.12029075622558594,0.000683458
256,524288,0.15,Bzip2,82535,0.1574230194091797,0.009171292
256,524288,0.15,LZ4Fast,119342,0.22762680053710938,0.000391292
256,524288,0.15,LZ4Frame,107914,0.20582962036132812,0.000346375
256,524288,0.15,Xz,84512,0.16119384765625,0.077989459
256,524288,0.15,Zlib,91715,0.17493247985839844,0.004371792
256,524288,0.15,Zstd,92006,0.17548751831054688,0.000922792
256,524288,0.2,Bzip2,109379,0.20862388610839844,0.011167334
256,524288,0.2,LZ4Fast,152735,0.2913188934326172,0.00048525
256,524288,0.2,LZ4Frame,140454,0.2678947448730469,0.000387834
256,524288,0.2,Xz,110340,0.21045684814453125,0.089587083
256,524288,0.2,Zlib,120037,0.22895240783691406,0.005153542
256,524288,0.2,Zstd,120432,0.229705810546875,0.001201416
256,524288,0.25,Bzip2,134589,0.25670814514160156,0.012676709
256,524288,0.25,LZ4Fast,182376,0.3478546142578125,0.000594375
256,524288,0.25,LZ4Frame,169723,0.32372093200683594,0.000448417
256,524288,0.25,Xz,134868,0.25724029541015625,0.09782175
256,524288,0.25,Zlib,145988,0.27845001220703125,0.0061185
256,524288,0.25,Zstd,146395,0.27922630310058594,0.001330375
256,524288,0.3,Bzip2,162613,0.31015968322753906,0.014562042
256,524288,0.3,LZ4Fast,214556,0.40923309326171875,0.000705792
256,524288,0.3,LZ4Frame,201712,0.384735107421875,0.000498584
256,524288,0.3,Xz,162976,0.31085205078125,0.098403959
256,524288,0.3,Zlib,174701,0.33321571350097656,0.0068455
256,524288,0.3,Zstd,175350,0.3344535827636719,0.001561708
256,524288,0.35,Bzip2,189477,0.36139869689941406,0.021324167
256,524288,0.35,LZ4Fast,243577,0.4645862579345703,0.000856375
256,524288,0.35,LZ4Frame,230697,0.4400196075439453,0.000549542
256,524288,0.35,Xz,189036,0.36055755615234375,0.152401792
256,524288,0.35,Zlib,201615,0.3845500946044922,0.007680625
256,524288,0.35,Zstd,202770,0.3867530822753906,0.001686583
256,524288,0.4,Bzip2,214379,0.40889549255371094,0.01814
256,524288,0.4,LZ4Fast,269953,0.5148944854736328,0.000924625
256,524288,0.4,LZ4Frame,257281,0.4907245635986328,0.000576334
256,524288,0.4,Xz,213556,0.40732574462890625,0.093377958
256,524288,0.4,Zlib,226260,0.43155670166015625,0.008458208
256,524288,0.4,Zstd,227698,0.4342994689941406,0.001896875
256,524288,0.45,Bzip2,240530,0.4587745666503906,0.020016
256,524288,0.45,LZ4Fast,296685,0.5658817291259766,0.001028125
256,524288,0.45,LZ4Frame,284282,0.5422248840332031,0.000638542
256,524288,0.45,Xz,239428,0.45667266845703125,0.089405333
256,524288,0.45,Zlib,251953,0.4805622100830078,0.00915225
256,524288,0.45,Zstd,254422,0.4852714538574219,0.002027125
256,524288,0.5,Bzip2,265057,0.5055561065673828,0.021741167
256,524288,0.5,LZ4Fast,321378,0.6129798889160156,0.001096959
256,524288,0.5,LZ4Frame,309424,0.590179443359375,0.000625208
256,524288,0.5,Xz,262856,0.5013580322265625,0.084377375
256,524288,0.5,Zlib,275885,0.5262088775634766,0.009947792
256,524288,0.5,Zstd,275004,0.5245285034179688,0.00215175
256,524288,0.55,Bzip2,291856,0.556671142578125,0.02354075
256,524288,0.55,LZ4Fast,347290,0.6624031066894531,0.00114425
256,524288,0.55,LZ4Frame,336202,0.6412544250488281,0.0006045
256,524288,0.55,Xz,287624,0.5485992431640625,0.078200584
256,524288,0.55,Zlib,301768,0.5755767822265625,0.010664959
256,524288,0.55,Zstd,300875,0.5738735198974609,0.002297875
256,524288,0.6,Bzip2,316461,0.6036014556884766,0.025272667
256,524288,0.6,LZ4Fast,370322,0.7063331604003906,0.001253875
256,524288,0.6,LZ4Frame,359771,0.6862087249755859,0.000632042
256,524288,0.6,Xz,312540,0.5961227416992188,0.075302625
256,524288,0.6,Zlib,325079,0.6200389862060547,0.011101208
256,524288,0.6,Zstd,324280,0.6185150146484375,0.002345125
256,524288,0.65,Bzip2,341611,0.6515712738037109,0.02709425
256,524288,0.65,LZ4Fast,393219,0.7500057220458984,0.0014025
256,524288,0.65,LZ4Frame,383568,0.731597900390625,0.001701584
256,524288,0.65,Xz,336048,0.640960693359375,0.0719995
256,524288,0.65,Zlib,349178,0.6660041809082031,0.011817042
256,524288,0.65,Zstd,348173,0.6640872955322266,0.002418042
256,524288,0.7,Bzip2,367719,0.7013683319091797,0.030038958
256,524288,0.7,LZ4Fast,416238,0.7939109802246094,0.001407166
256,524288,0.7,LZ4Frame,407299,0.7768611907958984,0.000604875
256,524288,0.7,Xz,360744,0.6880645751953125,0.068437833
256,524288,0.7,Zlib,373796,0.7129592895507812,0.012359916
256,524288,0.7,Zstd,372797,0.7110538482666016,0.002587
256,524288,0.75,Bzip2,392546,0.7487220764160156,0.0327905
256,524288,0.75,LZ4Fast,437554,0.8345680236816406,0.001406708
256,524288,0.75,LZ4Frame,429713,0.8196125030517578,0.000578541
256,524288,0.75,Xz,384840,0.7340240478515625,0.06098725
256,524288,0.75,Zlib,397137,0.7574787139892578,0.012192125
256,524288,0.75,Zstd,396015,0.7553386688232422,0.002467834
256,524288,0.8,Bzip2,417619,0.7965450286865234,0.032565875
256,524288,0.8,LZ4Fast,458350,0.8742332458496094,0.00134875
256,524288,0.8,LZ4Frame,451445,0.8610630035400391,0.000515167
256,524288,0.8,Xz,407896,0.7779998779296875,0.05339725
256,524288,0.8,Zlib,419964,0.8010177612304688,0.012626167
256,524288,0.8,Zstd,419006,0.7991905212402344,0.0025155
256,524288,0.85,Bzip2,441214,0.8415489196777344,0.033895417
256,524288,0.85,LZ4Fast,477263,0.9103069305419922,0.001310958
256,524288,0.85,LZ4Frame,471359,0.8990459442138672,0.000489042
256,524288,0.85,Xz,430336,0.82080078125,0.049092334
256,524288,0.85,Zlib,441596,0.8422775268554688,0.012945875
256,524288,0.85,Zstd,440508,0.8402023315429688,0.002501917
256,524288,0.9,Bzip2,465077,0.8870639801025391,0.035151542
256,524288,0.9,LZ4Fast,494995,0.9441280364990234,0.001189375
256,524288,0.9,LZ4Frame,490327,0.9352245330810547,0.00044525
256,524288,0.9,Xz,451904,0.8619384765625,0.046175625
256,524288,0.9,Zlib,462482,0.8821144104003906,0.013863125
256,524288,0.9,Zstd,461388,0.8800277709960938,0.0025245
256,524288,0.95,Bzip2,489729,0.9340839385986328,0.036596459
256,524288,0.95,LZ4Fast,513743,0.9798870086669922,0.000966542
256,524288,0.95,LZ4Frame,510282,0.9732856750488281,0.000664667
256,524288,0.95,Xz,474340,0.9047317504882812,0.042794208
256,524288,0.95,Zlib,484216,0.9235687255859375,0.013714625
256,524288,0.95,Zstd,483124,0.9214859008789062,0.002414833
256,524288,1.0,Bzip2,512138,0.9768257141113281,0.03811125
256,524288,1.0,LZ4Fast,528896,1.0087890625,0.000408709
256,524288,1.0,LZ4Frame,524331,1.000082015991211,0.000352542
256,524288,1.0,Xz,495684,0.9454421997070312,0.039439875
256,524288,1.0,Zlib,503715,0.9607601165771484,0.013909125
256,524288,1.0,Zstd,502547,0.9585323333740234,0.000539917
512,2097152,0.05,Bzip2,114033,0.05437517166137695,0.02026975
512,2097152,0.05,LZ4Fast,192126,0.0916128158569336,0.000741
512,2097152,0.05,LZ4Frame,157109,0.07491540908813477,0.005838791
512,2097152,0.05,Xz,121444,0.05790901184082031,0.150656959
512,2097152,0.05,Zlib,134206,0.0639944076538086,0.01137975
512,2097152,0.05,Zstd,135674,0.06469440460205078,0.052998375
512,2097152,0.1,Bzip2,222476,0.10608482360839844,0.02743375
512,2097152,0.1,LZ4Fast,339457,0.1618657112121582,0.001107875
512,2097152,0.1,LZ4Frame,298802,0.14247989654541016,0.001138541
512,2097152,0.1,Xz,230668,0.10999107360839844,0.25731175
512,2097152,0.1,Zlib,253435,0.12084722518920898,0.014160916
512,2097152,0.1,Zstd,256227,0.12217855453491211,0.002639
512,2097152,0.15,Bzip2,328085,0.15644311904907227,0.035477042
512,2097152,0.15,LZ4Fast,477377,0.2276310920715332,0.001517709
512,2097152,0.15,LZ4Frame,431440,0.20572662353515625,0.001342833
512,2097152,0.15,Xz,335024,0.15975189208984375,0.33664275
512,2097152,0.15,Zlib,366649,0.17483186721801758,0.018244458
512,2097152,0.15,Zstd,370231,0.17653989791870117,0.003524834
512,2097152,0.2,Bzip2,438233,0.20896577835083008,0.045004875
512,2097152,0.2,LZ4Fast,614361,0.2929501533508301,0.001942375
512,2097152,0.2,LZ4Frame,565269,0.26954126358032227,0.001604417
512,2097152,0.2,Xz,442676,0.21108436584472656,0.411913709
512,2097152,0.2,Zlib,482537,0.23009157180786133,0.020766167
512,2097152,0.2,Zstd,486908,0.2321758270263672,0.004137
512,2097152,0.25,Bzip2,544120,0.2594566345214844,0.050561667
512,2097152,0.25,LZ4Fast,738934,0.35235118865966797,0.0024395
512,2097152,0.25,LZ4Frame,687900,0.3280162811279297,0.001821667
512,2097152,0.25,Xz,545160,0.2599525451660156,0.4172815
512,2097152,0.25,Zlib,591657,0.28212404251098633,0.024048542
512,2097152,0.25,Zstd,596745,0.28455018997192383,0.004580833
512,2097152,0.3,Bzip2,648050,0.30901432037353516,0.058673666
512,2097152,0.3,LZ4Fast,856181,0.40825891494750977,0.002898542
512,2097152,0.3,LZ4Frame,803700,0.38323402404785156,0.002005
512,2097152,0.3,Xz,649288,0.3096046447753906,0.448811708
512,2097152,0.3,Zlib,696957,0.3323349952697754,0.029585958
512,2097152,0.3,Zstd,703017,0.33522462844848633,0.005548708
512,2097152,0.35,Bzip2,754956,0.35999107360839844,0.069692791
512,2097152,0.35,LZ4Fast,973241,0.4640774726867676,0.003250458
512,2097152,0.35,LZ4Frame,921418,0.43936634063720703,0.002150416
512,2097152,0.35,Xz,749380,0.3573322296142578,0.427303042
512,2097152,0.35,Zlib,804313,0.3835263252258301,0.030891708
512,2097152,0.35,Zstd,811506,0.38695621490478516,0.005430208
512,2097152,0.4,Bzip2,855463,0.4079165458679199,0.125487375
512,2097152,0.4,LZ4Fast,1079582,0.5147848129272461,0.003584
512,2097152,0.4,LZ4Frame,1028285,0.4903244972229004,0.002210542
512,2097152,0.4,Xz,847072,0.4039154052734375,0.4151105
512,2097152,0.4,Zlib,904031,0.4310755729675293,0.034204208
512,2097152,0.4,Zstd,913210,0.4354524612426758,0.00588325
512,2097152,0.45,Bzip2,957180,0.4564189910888672,0.080481083
512,2097152,0.45,LZ4Fast,1183327,0.5642542839050293,0.003983083
512,2097152,0.45,LZ4Frame,1133421,0.5404572486877441,0.003104292
512,2097152,0.45,Xz,945580,0.45088768005371094,0.399037166
512,2097152,0.45,Zlib,1003711,0.4786067008972168,0.036829834
512,2097152,0.45,Zstd,1014892,0.48393821716308594,0.006108417
512,2097152,0.5,Bzip2,1058220,0.5045986175537109,0.087279583
512,2097152,0.5,LZ4Fast,1284214,0.612360954284668,0.004290625
512,2097152,0.5,LZ4Frame,1236299,0.5895133018493652,0.002446209
512,2097152,0.5,Xz,1043360,0.4975128173828125,0.379009292
512,2097152,0.5,Zlib,1102103,0.5255236625671387,0.040364084
512,2097152,0.5,Zstd,1101717,0.5253396034240723,0.006451333
512,2097152,0.55,Bzip2,1162357,0.5542550086975098,0.095152209
512,2097152,0.55,LZ4Fast,1385309,0.6605668067932129,0.004587208
512,2097152,0.55,LZ4Frame,1339665,0.6388020515441895,0.002397
512,2097152,0.55,Xz,1146660,0.5467700958251953,0.362014166
512,2097152,0.55,Zlib,1202384,0.5733413696289062,0.041908834
512,2097152,0.55,Zstd,1201622,0.5729780197143555,0.006706625
512,2097152,0.6,Bzip2,1263536,0.6025009155273438,0.102773833
512,2097152,0.6,LZ4Fast,1479881,0.7056622505187988,0.005342917
512,2097152,0.6,LZ4Frame,1437838,0.6856145858764648,0.002479208
512,2097152,0.6,Xz,1243032,0.5927238464355469,0.347327375
512,2097152,0.6,Zlib,1299286,0.6195478439331055,0.095876792
512,2097152,0.6,Zstd,1297856,0.618865966796875,0.006819625
512,2097152,0.65,Bzip2,1365780,0.6512546539306641,0.109220458
512,2097152,0.65,LZ4Fast,1572502,0.7498273849487305,0.005107125
512,2097152,0.65,LZ4Frame,1533622,0.731287956237793,0.002354125
512,2097152,0.65,Xz,1339280,0.6386184692382812,0.313457167
512,2097152,0.65,Zlib,1396603,0.665952205657959,0.046847084
512,2097152,0.65,Zstd,1394460,0.6649303436279297,0.007096
512,2097152,0.7,Bzip2,1466419,0.6992430686950684,0.115717375
512,2097152,0.7,LZ4Fast,1662447,0.7927165031433105,0.005302
512,2097152,0.7,LZ4Frame,1626668,0.7756557464599609,0.00233825
512,2097152,0.7,Xz,1438064,0.6857223510742188,0.296612167
512,2097152,0.7,Zlib,1491654,0.7112760543823242,0.047388458
512,2097152,0.7,Zstd,1488994,0.7100076675415039,0.007312584
512,2097152,0.75,Bzip2,1564408,0.7459678649902344,0.123197916
512,2097152,0.75,LZ4Fast,1746848,0.8329620361328125,0.005791417
512,2097152,0.75,LZ4Frame,1714714,0.8176393508911133,0.002176333
512,2097152,0.75,Xz,1530452,0.7297763824462891,0.274918667
512,2097152,0.75,Zlib,1582859,0.7547659873962402,0.049443166
512,2097152,0.75,Zstd,1579528,0.7531776428222656,0.012390834
512,2097152,0.8,Bzip2,1668780,0.7957363128662109,0.129889875
512,2097152,0.8,LZ4Fast,1832542,0.8738241195678711,0.005370125
512,2097152,0.8,LZ4Frame,1804982,0.860682487487793,0.002116625
512,2097152,0.8,Xz,1629076,0.7768039703369141,0.254495
512,2097152,0.8,Zlib,1678828,0.8005275726318359,0.050629291
512,2097152,0.8,Zstd,1675259,0.798825740814209,0.007735917
512,2097152,0.85,Bzip2,1762618,0.8404817581176758,0.135909959
512,2097152,0.85,LZ4Fast,1907363,0.9095015525817871,0.005189792
512,2097152,0.85,LZ4Frame,1883784,0.8982582092285156,0.001926583
512,2097152,0.85,Xz,1717824,0.819122314453125,0.236079417
512,2097152,0.85,Zlib,1764802,0.8415231704711914,0.052209166
512,2097152,0.85,Zstd,1760805,0.8396172523498535,0.007767292
512,2097152,0.9,Bzip2,1862550,0.8881330490112305,0.141316625
512,2097152,0.9,LZ4Fast,1982621,0.9453873634338379,0.004744458
512,2097152,0.9,LZ4Frame,1963732,0.9363803863525391,0.0020845
512,2097152,0.9,Xz,1808744,0.8624763488769531,0.219183875
512,2097152,0.9,Zlib,1852582,0.8833799362182617,0.054874833
512,2097152,0.9,Zstd,1848099,0.8812422752380371,0.013214458
512,2097152,0.95,Bzip2,1962052,0.9355792999267578,0.201119959
512,2097152,0.95,LZ4Fast,2057152,0.980926513671875,0.003688792
512,2097152,0.95,LZ4Frame,2042833,0.9740986824035645,0.001424333
512,2097152,0.95,Xz,1898076,0.9050731658935547,0.203184042
512,2097152,0.95,Zlib,1939969,0.9250493049621582,0.056911375
512,2097152,0.95,Zstd,1935507,0.9229216575622559,0.007489833
512,2097152,1.0,Bzip2,2048597,0.9768471717834473,0.153962917
512,2097152,1.0,LZ4Fast,2115584,1.0087890625,0.001546375
512,2097152,1.0,LZ4Frame,2097291,1.0000662803649902,0.000670333
512,2097152,1.0,Xz,1982252,0.9452114105224609,0.187180125
512,2097152,1.0,Zlib,2014823,0.9607424736022949,0.056232041
512,2097152,1.0,Zstd,2010017,0.9584507942199707,0.001969917
1024,8388608,0.05,Bzip2,457591,0.05454909801483154,0.084426458
1024,8388608,0.05,LZ4Fast,770528,0.09185409545898438,0.002858583
1024,8388608,0.05,LZ4Frame,631752,0.07531070709228516,0.05395
1024,8388608,0.05,Xz,489220,0.0583195686340332,0.65325475
1024,8388608,0.05,Zlib,539368,0.06429767608642578,0.04547975
1024,8388608,0.05,Zstd,548125,0.06534159183502197,0.007989958
1024,8388608,0.1,Bzip2,888092,0.10586881637573242,0.111195792
1024,8388608,0.1,LZ4Fast,1359544,0.16207027435302734,0.00432875
1024,8388608,0.1,LZ4Frame,1193759,0.14230716228485107,0.004395667
1024,8388608,0.1,Xz,925528,0.11033153533935547,1.154276375
1024,8388608,0.1,Zlib,1013243,0.12078797817230225,0.061012625
1024,8388608,0.1,Zstd,1031172,0.1229252815246582,0.01277975
1024,8388608,0.15,Bzip2,1323396,0.1577610969543457,0.142305583
1024,8388608,0.15,LZ4Fast,1925612,0.22955083847045898,0.059287833
1024,8388608,0.15,LZ4Frame,1742127,0.2076777219772339,0.005604875
1024,8388608,0.15,Xz,1355624,0.16160297393798828,1.524800666
1024,8388608,0.15,Zlib,1479199,0.17633426189422607,0.069566917
1024,8388608,0.15,Zstd,1501961,0.17904770374298096,0.0136585
1024,8388608,0.2,Bzip2,1744652,0.2079787254333496,0.17120975
1024,8388608,0.2,LZ4Fast,2446264,0.29161739349365234,0.007741125
1024,8388608,0.2,LZ4Frame,2249717,0.26818716526031494,0.006281042
1024,8388608,0.2,Xz,1765636,0.2104802131652832,1.770985917
1024,8388608,0.2,Zlib,1921215,0.2290266752243042,0.083220584
1024,8388608,0.2,Zstd,1947664,0.2321796417236328,0.015986459
1024,8388608,0.25,Bzip2,2165661,0.2581669092178345,0.201310792
1024,8388608,0.25,LZ4Fast,2943917,0.3509422540664673,0.009511167
1024,8388608,0.25,LZ4Frame,2738823,0.32649314403533936,0.007157583
1024,8388608,0.25,Xz,2171704,0.25888729095458984,1.919545292
1024,8388608,0.25,Zlib,2355448,0.2807912826538086,0.099056167
1024,8388608,0.25,Zstd,2385461,0.2843691110610962,0.019891625
1024,8388608,0.3,Bzip2,2581228,0.307706356048584,0.245473667
1024,8388608,0.3,LZ4Fast,3412713,0.40682709217071533,0.016219333
1024,8388608,0.3,LZ4Frame,3205209,0.38209068775177,0.007966541
1024,8388608,0.3,Xz,2570960,0.30648231506347656,2.03500475
1024,8388608,0.3,Zlib,2777967,0.33115947246551514,0.162020541
1024,8388608,0.3,Zstd,2811782,0.3351905345916748,0.020394917
1024,8388608,0.35,Bzip2,2998973,0.3575054407119751,0.261424
