n,size,sparsity,compression,compressed_size,ratio,time
1024,8388608,0.35,LZ4Fast,3872545,0.4616433382034302,0.012840125
1024,8388608,0.35,LZ4Frame,3663502,0.4367234706878662,0.00857675
1024,8388608,0.35,Xz,2974552,0.35459423065185547,2.109456667
1024,8388608,0.35,Zlib,3198271,0.3812636137008667,0.122812959
1024,8388608,0.35,Zstd,3236744,0.3858499526977539,0.022344875
1024,8388608,0.4,Bzip2,3418374,0.4075019359588623,0.293636083
1024,8388608,0.4,LZ4Fast,4314594,0.5143396854400635,0.014538792
1024,8388608,0.4,LZ4Frame,4108109,0.4897247552871704,0.008841375
1024,8388608,0.4,Xz,3379996,0.4029269218444824,2.088567042
1024,8388608,0.4,Zlib,3612561,0.43065083026885986,0.135888
1024,8388608,0.4,Zstd,3659886,0.4362924098968506,0.024010042
1024,8388608,0.45,Bzip2,3834959,0.4571627378463745,0.374231833
1024,8388608,0.45,LZ4Fast,4741719,0.5652569532394409,0.015823375
1024,8388608,0.45,LZ4Frame,4541147,0.5413469076156616,0.010020042
1024,8388608,0.45,Xz,3783980,0.45108556747436523,2.091056792
1024,8388608,0.45,Zlib,4021434,0.47939229011535645,0.147455167
1024,8388608,0.45,Zstd,4074504,0.4857187271118164,0.025267625
1024,8388608,0.5,Bzip2,4239422,0.5053784847259521,0.356408375
1024,8388608,0.5,LZ4Fast,5142428,0.6130251884460449,0.068746
1024,8388608,0.5,LZ4Frame,4951409,0.5902539491653442,0.0097255
1024,8388608,0.5,Xz,4174544,0.49764442443847656,2.016558041
1024,8388608,0.5,Zlib,4413907,0.5261787176132202,0.159330333
1024,8388608,0.5,Zstd,4419351,0.5268276929855347,0.027508375
1024,8388608,0.55,Bzip2,4653444,0.5547337532043457,0.379903708
1024,8388608,0.55,LZ4Fast,5544816,0.6609935760498047,0.018215458
1024,8388608,0.55,LZ4Frame,5363081,0.6393290758132935,0.065647792
1024,8388608,0.55,Xz,4574944,0.5453758239746094,1.951557625
1024,8388608,0.55,Zlib,4813822,0.5738523006439209,0.170168458
1024,8388608,0.55,Zstd,4816424,0.574162483215332,0.028306333
1024,8388608,0.6,Bzip2,5059530,0.6031429767608643,0.409149916
1024,8388608,0.6,LZ4Fast,5926608,0.7065067291259766,0.019145791
1024,8388608,0.6,LZ4Frame,5756586,0.6862385272979736,0.066132667
1024,8388608,0.6,Xz,4966696,0.592076301574707,1.872462125
1024,8388608,0.6,Zlib,5203166,0.6202657222747803,0.177113167
1024,8388608,0.6,Zstd,5202685,0.6202083826065063,0.029415292
1024,8388608,0.65,Bzip2,5457600,0.6505966186523438,0.438092416
1024,8388608,0.65,LZ4Fast,6289589,0.7497774362564087,0.020185708
1024,8388608,0.65,LZ4Frame,6133035,0.7311147451400757,0.065769875
1024,8388608,0.65,Xz,5358116,0.6387372016906738,1.821863708
1024,8388608,0.65,Zlib,5581638,0.6653831005096436,0.183769958
1024,8388608,0.65,Zstd,5577831,0.6649292707443237,0.030501791
1024,8388608,0.7,Bzip2,5860380,0.6986117362976074,0.463011917
1024,8388608,0.7,LZ4Fast,6646263,0.792296290397644,0.021466959
1024,8388608,0.7,LZ4Frame,6503601,0.7752896547317505,0.06554275
1024,8388608,0.7,Xz,5739576,0.6842107772827148,1.773852166
1024,8388608,0.7,Zlib,5962345,0.7107669115066528,0.190100291
1024,8388608,0.7,Zstd,5956255,0.7100409269332886,0.032539167
1024,8388608,0.75,Bzip2,6262308,0.7465252876281738,0.490167
1024,8388608,0.75,LZ4Fast,6991024,0.8333950042724609,0.021631167
1024,8388608,0.75,LZ4Frame,6863457,0.8181878328323364,0.014084834
1024,8388608,0.75,Xz,6121596,0.7297511100769043,1.759211083
1024,8388608,0.75,Zlib,6338434,0.7556002140045166,0.197317209
1024,8388608,0.75,Zstd,6328727,0.7544430494308472,0.033775125
1024,8388608,0.8,Bzip2,6652728,0.7930669784545898,0.516553458
1024,8388608,0.8,LZ4Fast,7314579,0.871965765953064,0.022328459
1024,8388608,0.8,LZ4Frame,7202872,0.8586492538452148,0.008586209
1024,8388608,0.8,Xz,6485556,0.7731385231018066,1.638350042
1024,8388608,0.8,Zlib,6696358,0.7982680797576904,0.256278458
1024,8388608,0.8,Zstd,6685497,0.7969733476638794,0.033231917
1024,8388608,0.85,Bzip2,7047205,0.8400923013687134,0.542252667
1024,8388608,0.85,LZ4Fast,7627515,0.9092706441879272,0.02132475
1024,8388608,0.85,LZ4Frame,7533230,0.8980309963226318,0.012228
1024,8388608,0.85,Xz,6851664,0.8167819976806641,1.620288792
1024,8388608,0.85,Zlib,7056809,0.8412371873855591,0.210464875
1024,8388608,0.85,Zstd,7043257,0.8396216630935669,0.035969583
1024,8388608,0.9,Bzip2,7450867,0.8882125616073608,0.568232625
1024,8388608,0.9,LZ4Fast,7930519,0.9453915357589722,0.019227458
1024,8388608,0.9,LZ4Frame,7854730,0.936356782913208,0.007216375
1024,8388608,0.9,Xz,7215120,0.8601093292236328,1.503214
1024,8388608,0.9,Zlib,7411220,0.883486270904541,0.269245958
1024,8388608,0.9,Zstd,7395437,0.881604790687561,0.034646667
1024,8388608,0.95,Bzip2,7841864,0.9348230361938477,0.590645334
1024,8388608,0.95,LZ4Fast,8224824,0.9804754257202148,0.014940042
1024,8388608,0.95,LZ4Frame,8168351,0.9737433195114136,0.005834791
1024,8388608,0.95,Xz,7567076,0.9020657539367676,1.504123375
1024,8388608,0.95,Zlib,7755267,0.9244998693466187,0.2242945
1024,8388608,0.95,Zstd,7738420,0.9224915504455566,0.035042042
1024,8388608,1.0,Bzip2,8192159,0.9765814542770386,0.614854167
1024,8388608,1.0,LZ4Fast,8462336,1.0087890625,0.006308917
1024,8388608,1.0,LZ4Frame,8389131,1.000062346458435,0.007756417
1024,8388608,1.0,Xz,7924824,0.9447126388549805,1.464077875
1024,8388608,1.0,Zlib,8058923,0.9606984853744507,0.226504584
1024,8388608,1.0,Zstd,8040162,0.9584619998931885,0.008223834
2048,33554432,0.05,Bzip2,1821354,0.05428057909011841,0.325017708
2048,33554432,0.05,LZ4Fast,3073936,0.09161043167114258,0.065662917
2048,33554432,0.05,LZ4Frame,2517166,0.07501739263534546,0.011566333
2048,33554432,0.05,Xz,1952360,0.05818486213684082,2.637785208
2048,33554432,0.05,Zlib,2149167,0.06405016779899597,0.181256541
2048,33554432,0.05,Zstd,2186819,0.06517228484153748,0.030345209
2048,33554432,0.1,Bzip2,3555091,0.10594996809959412,0.442170792
2048,33554432,0.1,LZ4Fast,5441631,0.16217324137687683,0.077376917
2048,33554432,0.1,LZ4Frame,4783061,0.14254632592201233,0.01836625
2048,33554432,0.1,Xz,3716348,0.1107558012008667,4.698352125
2048,33554432,0.1,Zlib,4058743,0.12095996737480164,0.239497625
2048,33554432,0.1,Zstd,4134333,0.12321272492408752,0.044317917
2048,33554432,0.15,Bzip2,5279069,0.1573285162448883,0.580983083
2048,33554432,0.15,LZ4Fast,7682802,0.22896534204483032,0.083111292
2048,33554432,0.15,LZ4Frame,6949687,0.20711681246757507,0.022166708
2048,33554432,0.15,Xz,5423584,0.1616353988647461,6.400864292
2048,33554432,0.15,Zlib,5902952,0.17592167854309082,0.28390675
2048,33554432,0.15,Zstd,6001600,0.1788616180419922,0.0551565
2048,33554432,0.2,Bzip2,6980089,0.2080228626728058,0.693061167
2048,33554432,0.2,LZ4Fast,9789370,0.29174596071243286,0.083111708
2048,33554432,0.2,LZ4Frame,9002840,0.26830554008483887,0.026125375
2048,33554432,0.2,Xz,7077168,0.21091604232788086,7.68230125
2048,33554432,0.2,Zlib,7686090,0.22906333208084106,0.331203625
2048,33554432,0.2,Zstd,7801772,0.23251092433929443,0.065102875
2048,33554432,0.25,Bzip2,8670573,0.2584032118320465,0.810538333
2048,33554432,0.25,LZ4Fast,11784304,0.3511996269226074,0.091550958
2048,33554432,0.25,LZ4Frame,10965975,0.3268115222454071,0.029902916
2048,33554432,0.25,Xz,8702948,0.25936806201934814,8.613907708
2048,33554432,0.25,Zlib,9429235,0.2810131013393402,0.3838725
2048,33554432,0.25,Zstd,9559019,0.28488096594810486,0.073810041
2048,33554432,0.3,Bzip2,10352931,0.3085413873195648,0.931937583
2048,33554432,0.3,LZ4Fast,13686709,0.4078957140445709,0.097319584
2048,33554432,0.3,LZ4Frame,12851668,0.38300955295562744,0.032922708
2048,33554432,0.3,Xz,10315536,0.30742692947387695,9.119486333
2048,33554432,0.3,Zlib,11140236,0.3320049047470093,0.454443542
2048,33554432,0.3,Zstd,11285355,0.33632978796958923,0.082212667
2048,33554432,0.35,Bzip2,12012812,0.3580096960067749,1.062081625
2048,33554432,0.35,LZ4Fast,15502978,0.4620247483253479,0.105245666
2048,33554432,0.35,LZ4Frame,14665904,0.43707799911499023,0.034777958
2048,33554432,0.35,Xz,11913524,0.3550506830215454,9.36847875
2048,33554432,0.35,Zlib,12808112,0.381711483001709,0.492358709
2048,33554432,0.35,Zstd,12973781,0.3866488039493561,0.090071791
2048,33554432,0.4,Bzip2,13678149,0.40764060616493225,1.172562334
2048,33554432,0.4,LZ4Fast,17264921,0.5145347416400909,0.110922542
2048,33554432,0.4,LZ4Frame,16440570,0.4899671673774719,0.035767375
2048,33554432,0.4,Xz,13521644,0.402976393699646,9.523411208
2048,33554432,0.4,Zlib,14457927,0.4308798015117645,0.544086
2048,33554432,0.4,Zstd,14655797,0.4367767870426178,0.095434459
2048,33554432,0.45,Bzip2,15321038,0.4566025137901306,1.289496917
2048,33554432,0.45,LZ4Fast,18950471,0.5647680461406708,0.116635333
2048,33554432,0.45,LZ4Frame,18147958,0.5408512949943542,0.039101958
2048,33554432,0.45,Xz,15112476,0.4503868818283081,9.549041125
2048,33554432,0.45,Zlib,16068817,0.47888806462287903,0.597355416
2048,33554432,0.45,Zstd,16299526,0.4857637286186218,0.101575208
2048,33554432,0.5,Bzip2,16960933,0.5054751932621002,1.407737792
2048,33554432,0.5,LZ4Fast,20579071,0.6133041083812714,0.122219333
2048,33554432,0.5,LZ4Frame,19811378,0.5904250741004944,0.039552875
2048,33554432,0.5,Xz,16698356,0.49764978885650635,9.469481542
2048,33554432,0.5,Zlib,17660595,0.5263267457485199,0.637491292
2048,33554432,0.5,Zstd,17691206,0.5272390246391296,0.112744542
2048,33554432,0.55,Bzip2,18585590,0.5538937449455261,1.580914084
2048,33554432,0.55,LZ4Fast,22150174,0.6601266264915466,0.073624583
2048,33554432,0.55,LZ4Frame,21420084,0.6383682489395142,0.03925975
2048,33554432,0.55,Xz,18268216,0.5444352626800537,9.456380375
2048,33554432,0.55,Zlib,19226267,0.5729874074459076,0.672269042
2048,33554432,0.55,Zstd,19244670,0.5735358595848083,0.11548125
2048,33554432,0.6,Bzip2,20223192,0.6026980876922607,1.697679167
2048,33554432,0.6,LZ4Fast,23688145,0.7059617340564728,0.077605042
2048,33554432,0.6,LZ4Frame,23008383,0.6857032477855682,0.039057125
2048,33554432,0.6,Xz,19846976,0.5914859771728516,9.272877625
2048,33554432,0.6,Zlib,20795269,0.6197473108768463,0.705529208
2048,33554432,0.6,Zstd,20800295,0.6198970973491669,0.119520542
2048,33554432,0.65,Bzip2,21838938,0.6508510708808899,1.800587625
2048,33554432,0.65,LZ4Fast,25163854,0.7499412894248962,0.081437042
2048,33554432,0.65,LZ4Frame,24536321,0.7312393486499786,0.0381385
2048,33554432,0.65,Xz,21393860,0.6375867128372192,9.150702583
2048,33554432,0.65,Zlib,22333942,0.6656033396720886,0.735819708
2048,33554432,0.65,Zstd,22324327,0.6653167903423309,0.124099167
2048,33554432,0.7,Bzip2,23452091,0.6989267766475677,1.913305042
2048,33554432,0.7,LZ4Fast,26593602,0.7925511002540588,0.084698959
2048,33554432,0.7,LZ4Frame,26021786,0.7755096554756165,0.037128416
2048,33554432,0.7,Xz,22958520,0.6842172145843506,9.085178125
2048,33554432,0.7,Zlib,23858358,0.7110344767570496,0.762798208
2048,33554432,0.7,Zstd,23837633,0.7104168236255646,0.128927417
2048,33554432,0.75,Bzip2,25021899,0.745710700750351,2.0125295
2048,33554432,0.75,LZ4Fast,27943059,0.832768052816391,0.086610292
2048,33554432,0.75,LZ4Frame,27432077,0.8175396025180817,0.035835166
2048,33554432,0.75,Xz,24380972,0.7266095876693726,8.905100458
2048,33554432,0.75,Zlib,25327837,0.7548283636569977,0.789827625
2048,33554432,0.75,Zstd,25292684,0.753780722618103,0.133553375
2048,33554432,0.8,Bzip2,26628454,0.7935897707939148,2.06620125
2048,33554432,0.8,LZ4Fast,29272580,0.872390866279602,0.087404375
2048,33554432,0.8,LZ4Frame,28825486,0.8590664267539978,0.090721792
2048,33554432,0.8,Xz,25860728,0.770709753036499,8.705497708
2048,33554432,0.8,Zlib,26803725,0.7988132536411285,0.812994875
2048,33554432,0.8,Zstd,26762161,0.7975745499134064,0.137281625
2048,33554432,0.85,Bzip2,28200392,0.8404371738433838,2.223330542
2048,33554432,0.85,LZ4Fast,30525009,0.9097161591053009,0.084365292
2048,33554432,0.85,LZ4Frame,30148311,0.8984896838665009,0.032639375
2048,33554432,0.85,Xz,27295188,0.8134599924087524,8.567247125
2048,33554432,0.85,Zlib,28239744,0.8416099548339844,0.841969958
2048,33554432,0.85,Zstd,28188591,0.8400854766368866,0.140931125
2048,33554432,0.9,Bzip2,29815902,0.8885831236839294,2.255613917
2048,33554432,0.9,LZ4Fast,31730204,0.9456337690353394,0.077444583
2048,33554432,0.9,LZ4Frame,31429920,0.9366846084594727,0.085852959
2048,33554432,0.9,Xz,28771640,0.85746169090271,8.38337925
2048,33554432,0.9,Zlib,29654963,0.8837867677211761,0.872135875
2048,33554432,0.9,Zstd,29593635,0.8819590508937836,0.143334209
2048,33554432,0.95,Bzip2,31358574,0.9345583319664001,2.412299375
2048,33554432,0.95,LZ4Fast,32896577,0.9803943932056427,0.060581125
2048,33554432,0.95,LZ4Frame,32668466,0.9735961556434631,0.023919833
2048,33554432,0.95,Xz,30172852,0.8992210626602173,8.280796459
2048,33554432,0.95,Zlib,31013065,0.9242613613605499,0.901321958
2048,33554432,0.95,Zstd,30946233,0.9222696125507355,0.134876708
2048,33554432,1.0,Bzip2,32771538,0.9766679406166077,2.468779292
2048,33554432,1.0,LZ4Fast,33849344,1.0087890625,0.027197458
2048,33554432,1.0,LZ4Frame,33556491,1.0000613629817963,0.067575125
2048,33554432,1.0,Xz,31505552,0.9389386177062988,8.124735542
2048,33554432,1.0,Zlib,32234727,0.9606697261333466,0.907620125
2048,33554432,1.0,Zstd,32159321,0.95842245221138,0.03144625
4096,134217728,0.05,Bzip2,7266948,0.05414298176765442,1.288070833
4096,134217728,0.05,LZ4Fast,12285233,0.09153211861848831,0.108531208
4096,134217728,0.05,LZ4Frame,10058932,0.0749448835849762,0.053718834
4096,134217728,0.05,Xz,7795504,0.05808103084564209,10.533240875
4096,134217728,0.05,Zlib,8584517,0.06395963579416275,0.723263625
4096,134217728,0.05,Zstd,8737277,0.06509778648614883,0.11647175
4096,134217728,0.1,Bzip2,14239467,0.10609229654073715,1.773786625
4096,134217728,0.1,LZ4Fast,21792238,0.16236482560634613,0.137314292
4096,134217728,0.1,LZ4Frame,19159315,0.14274802058935165,0.122397917
4096,134217728,0.1,Xz,14830296,0.11049431562423706,18.995345916
4096,134217728,0.1,Zlib,16253957,0.12110141664743423,0.913045833
4096,134217728,0.1,Zstd,16559864,0.12338060140609741,0.178783125
4096,134217728,0.15,Bzip2,21114408,0.15731459856033325,2.26147375
4096,134217728,0.15,LZ4Fast,30738339,0.22901847213506699,0.162376917
4096,134217728,0.15,LZ4Frame,27803540,0.20715251564979553,0.135686042
4096,134217728,0.15,Xz,21704812,0.16171345114707947,26.025234709
4096,134217728,0.15,Zlib,23610535,0.17591219395399094,1.113936209
4096,134217728,0.15,Zstd,24014122,0.17891915142536163,0.219300417
4096,134217728,0.2,Bzip2,27938877,0.2081608548760414,2.76684275
4096,134217728,0.2,LZ4Fast,39173126,0.29186253249645233,0.237479834
4096,134217728,0.2,LZ4Frame,36026734,0.268420085310936,0.100922791
4096,134217728,0.2,Xz,28339684,0.21114709973335266,31.19433225
4096,134217728,0.2,Zlib,30761142,0.22918836772441864,1.321738542
4096,134217728,0.2,Zstd,31233600,0.23270845413208008,0.264635708
4096,134217728,0.25,Bzip2,34680314,0.2583884745836258,3.230538584
4096,134217728,0.25,LZ4Fast,47132071,0.35116129368543625,0.269489041
4096,134217728,0.25,LZ4Frame,43856551,0.3267567679286003,0.118011375
4096,134217728,0.25,Xz,34810548,0.25935879349708557,35.007062958
4096,134217728,0.25,Zlib,37713218,0.28098537027835846,1.535565708
4096,134217728,0.25,Zstd,38243853,0.28493890911340714,0.295128833
4096,134217728,0.3,Bzip2,41371181,0.30823931843042374,3.733163
4096,134217728,0.3,LZ4Fast,54710902,0.40762798488140106,0.297988584
4096,134217728,0.3,LZ4Frame,51373353,0.38276130706071854,0.128368125
4096,134217728,0.3,Xz,41232508,0.3072061240673065,37.385972917
4096,134217728,0.3,Zlib,44524052,0.33173003792762756,1.773959667
4096,134217728,0.3,Zstd,45113009,0.33611810952425003,0.32858275
4096,134217728,0.35,Bzip2,48075411,0.3581897243857384,4.200620292
4096,134217728,0.35,LZ4Fast,62040487,0.462237648665905,0.321463208
4096,134217728,0.35,LZ4Frame,58697408,0.4373297691345215,0.135352583
4096,134217728,0.35,Xz,47678436,0.35523203015327454,38.742306542
4096,134217728,0.35,Zlib,51258498,0.38190557062625885,1.994898708
4096,134217728,0.35,Zstd,51932718,0.38692890107631683,0.358600791
4096,134217728,0.4,Bzip2,54691786,0.40748555958271027,4.70127825
4096,134217728,0.4,LZ4Fast,69042237,0.5144047513604164,0.3493435
4096,134217728,0.4,LZ4Frame,65741067,0.4898091182112694,0.143165416
4096,134217728,0.4,Xz,54064448,0.40281152725219727,39.450881458
4096,134217728,0.4,Zlib,57813315,0.4307427629828453,2.192787458
4096,134217728,0.4,Zstd,58613309,0.4367031827569008,0.389570084
4096,134217728,0.45,Bzip2,61308920,0.4567870497703552,5.184897291
4096,134217728,0.45,LZ4Fast,75811400,0.5648389458656311,0.320176708
4096,134217728,0.45,LZ4Frame,72606657,0.5409617498517036,0.209722875
4096,134217728,0.45,Xz,60464456,0.45049530267715454,39.767242666
4096,134217728,0.45,Zlib,64295963,0.47904225438833237,2.385788875
4096,134217728,0.45,Zstd,65215904,0.48589634895324707,0.412920042
4096,134217728,0.5,Bzip2,67871126,0.5056792944669724,5.707746625
4096,134217728,0.5,LZ4Fast,82346040,0.6135258078575134,0.283938167
4096,134217728,0.5,LZ4Frame,79267990,0.590592548251152,0.20918575
4096,134217728,0.5,Xz,66922600,0.4986122250556946,40.491962792
4096,134217728,0.5,Zlib,70668625,0.5265222862362862,2.591605083
4096,134217728,0.5,Zstd,70801620,0.527513176202774,0.449921834
4096,134217728,0.55,Bzip2,74384231,0.5542057082056999,6.270189792
4096,134217728,0.55,LZ4Fast,88643139,0.6604428514838219,0.306187875
4096,134217728,0.55,LZ4Frame,85731191,0.6387471482157707,0.214944584
4096,134217728,0.55,Xz,73191900,0.5453221499919891,40.994483833
4096,134217728,0.55,Zlib,76949010,0.5733148008584976,2.721602833
4096,134217728,0.55,Zstd,77028522,0.5739072114229202,0.472330333
4096,134217728,0.6,Bzip2,80882257,0.6026197746396065,6.663439042
4096,134217728,0.6,LZ4Fast,94752457,0.7059608176350594,0.377478541
4096,134217728,0.6,LZ4Frame,92030191,0.6856783553957939,0.1575925
4096,134217728,0.6,Xz,79378152,0.5914133191108704,38.951097875
4096,134217728,0.6,Zlib,83171932,0.619679182767868,2.85030775
4096,134217728,0.6,Zstd,83197672,0.6198709607124329,0.495187
4096,134217728,0.65,Bzip2,87344460,0.6507669389247894,7.162723667
4096,134217728,0.65,LZ4Fast,100644351,0.7498588487505913,0.3392945
4096,134217728,0.65,LZ4Frame,98134318,0.7311576455831528,0.205700292
4096,134217728,0.65,Xz,85540784,0.6373285055160522,39.171272834
4096,134217728,0.65,Zlib,89327315,0.6655403599143028,2.964035167
4096,134217728,0.65,Zstd,89295297,0.6653018072247505,0.499927917
4096,134217728,0.7,Bzip2,93799280,0.6988590955734253,7.502970041
4096,134217728,0.7,LZ4Fast,106360513,0.7924475744366646,0.401051
4096,134217728,0.7,LZ4Frame,104080320,0.775458812713623,0.14811725
4096,134217728,0.7,Xz,91466200,0.6814762949943542,39.207861959
4096,134217728,0.7,Zlib,95425558,0.7109758108854294,3.066347167
4096,134217728,0.7,Zstd,95346979,0.7103903517127037,0.530086916
4096,134217728,0.75,Bzip2,100183215,0.7464231178164482,7.957787583
4096,134217728,0.75,LZ4Fast,111846066,0.8333181291818619,0.409720291
4096,134217728,0.75,LZ4Frame,109807589,0.8181302919983864,0.154161958
4096,134217728,0.75,Xz,97458000,0.7261186838150024,37.645252083
4096,134217728,0.75,Zlib,101394627,0.7554488405585289,3.169456083
4096,134217728,0.75,Zstd,101254694,0.7544062584638596,0.550780583
4096,134217728,0.8,Bzip2,106511013,0.7935688868165016,8.395934666
4096,134217728,0.8,LZ4Fast,117082019,0.872329019010067,0.410651833
4096,134217728,0.8,LZ4Frame,115298039,0.8590373322367668,0.141303833
4096,134217728,0.8,Xz,103301032,0.7696526646614075,36.933304042
4096,134217728,0.8,Zlib,107208476,0.7987653911113739,3.276834958
4096,134217728,0.8,Zstd,107044127,0.7975408956408501,0.57013025
4096,134217728,0.85,Bzip2,112820083,0.8405751213431358,8.781567542
4096,134217728,0.85,LZ4Fast,122109505,0.9097867086529732,0.400738833
4096,134217728,0.85,LZ4Frame,120604384,0.8985726833343506,0.130379916
4096,134217728,0.85,Xz,109092632,0.8128034472465515,36.711152083
4096,134217728,0.85,Zlib,112973025,0.8417146280407906,3.381513959
4096,134217728,0.85,Zstd,112768416,0.8401901721954346,0.590690417
4096,134217728,0.9,Bzip2,119252614,0.8885012120008469,9.07511225
4096,134217728,0.9,LZ4Fast,126913905,0.945582278072834,0.366852583
4096,134217728,0.9,LZ4Frame,125712922,0.9366342574357986,0.117723583
4096,134217728,0.9,Xz,114756136,0.854999840259552,36.123237292
4096,134217728,0.9,Zlib,118608880,0.8837050199508667,3.481817125
4096,134217728,0.9,Zstd,118363258,0.8818749934434891,0.590556875
4096,134217728,0.95,Bzip2,125457228,0.9347291886806488,9.531080084
4096,134217728,0.95,LZ4Fast,131597466,0.9804775267839432,0.3048235
4096,134217728,0.95,LZ4Frame,130687713,0.9736993387341499,0.098491875
4096,134217728,0.95,Xz,120351092,0.8966855108737946,35.334017791
4096,134217728,0.95,Zlib,124069455,0.924389474093914,3.603781459
4096,134217728,0.95,Zstd,123801858,0.922395721077919,0.559797834
4096,134217728,1.0,Bzip2,131082228,0.9766387045383453,10.093175583
4096,134217728,1.0,LZ4Fast,135397376,1.0087890625,0.164025459
4096,134217728,1.0,LZ4Frame,134225931,1.0000611171126366,0.044625583
4096,134217728,1.0,Xz,125521664,0.9352092742919922,34.969279417
4096,134217728,1.0,Zlib,128939461,0.9606738463044167,3.635184417
4096,134217728,1.0,Zstd,128636886,0.9584194868803024,0.127560042
