n,size,Tf,udiff_norm,compression,compressed_size,ratio,time
16,2048,0.5,0.00786317652986085,Bzip2,1311,0.64013671875,0.000335084
16,2048,0.5,0.00786317652986085,LZ4Fast,1255,0.61279296875,8.5e-6
16,2048,0.5,0.00786317652986085,LZ4Frame,1257,0.61376953125,8.25e-6
16,2048,0.5,0.00786317652986085,Xz,936,0.45703125,0.000332208
16,2048,0.5,0.00786317652986085,Zlib,1019,0.49755859375,5.1083e-5
16,2048,0.5,0.00786317652986085,Zstd,863,0.42138671875,0.000106417
16,2048,1.0,0.0024660888303566675,Bzip2,1358,0.6630859375,0.000347
16,2048,1.0,0.0024660888303566675,LZ4Fast,1268,0.619140625,4.292e-6
16,2048,1.0,0.0024660888303566675,LZ4Frame,1273,0.62158203125,4.5e-6
16,2048,1.0,0.0024660888303566675,Xz,972,0.474609375,0.000313334
16,2048,1.0,0.0024660888303566675,Zlib,1037,0.50634765625,4.7833e-5
16,2048,1.0,0.0024660888303566675,Zstd,925,0.45166015625,6.5334e-5
16,2048,1.5,0.0007789094970037798,Bzip2,1379,0.67333984375,0.000344708
16,2048,1.5,0.0007789094970037798,LZ4Fast,1291,0.63037109375,5.625e-6
16,2048,1.5,0.0007789094970037798,LZ4Frame,1293,0.63134765625,8.708e-6
16,2048,1.5,0.0007789094970037798,Xz,988,0.482421875,0.000318959
16,2048,1.5,0.0007789094970037798,Zlib,1047,0.51123046875,5.5208e-5
16,2048,1.5,0.0007789094970037798,Zstd,944,0.4609375,0.000100583
16,2048,2.0,0.00024601714501215003,Bzip2,1388,0.677734375,0.000341833
16,2048,2.0,0.00024601714501215003,LZ4Fast,1278,0.6240234375,4.334e-6
16,2048,2.0,0.00024601714501215003,LZ4Frame,1280,0.625,6.0e-6
16,2048,2.0,0.00024601714501215003,Xz,984,0.48046875,0.000308375
16,2048,2.0,0.00024601714501215003,Zlib,1039,0.50732421875,5.3541e-5
16,2048,2.0,0.00024601714501215003,Zstd,924,0.451171875,6.2916e-5
16,2048,2.5,7.77040668692986e-5,Bzip2,1389,0.67822265625,0.000344625
16,2048,2.5,7.77040668692986e-5,LZ4Fast,1290,0.6298828125,4.5e-6
16,2048,2.5,7.77040668692986e-5,LZ4Frame,1292,0.630859375,8.583e-6
16,2048,2.5,7.77040668692986e-5,Xz,988,0.482421875,0.000330375
16,2048,2.5,7.77040668692986e-5,Zlib,1052,0.513671875,6.9416e-5
16,2048,2.5,7.77040668692986e-5,Zstd,916,0.447265625,0.00010825
16,2048,3.0,2.4542687899778355e-5,Bzip2,1357,0.66259765625,0.0173345
16,2048,3.0,2.4542687899778355e-5,LZ4Fast,1271,0.62060546875,7.083e-6
16,2048,3.0,2.4542687899778355e-5,LZ4Frame,1273,0.62158203125,8.708e-6
16,2048,3.0,2.4542687899778355e-5,Xz,952,0.46484375,0.000334167
16,2048,3.0,2.4542687899778355e-5,Zlib,1026,0.5009765625,5.6708e-5
16,2048,3.0,2.4542687899778355e-5,Zstd,878,0.4287109375,9.475e-5
16,2048,3.5,7.75176324244913e-6,Bzip2,1362,0.6650390625,0.000347375
16,2048,3.5,7.75176324244913e-6,LZ4Fast,1281,0.62548828125,5.416e-6
16,2048,3.5,7.75176324244913e-6,LZ4Frame,1283,0.62646484375,5.625e-6
16,2048,3.5,7.75176324244913e-6,Xz,976,0.4765625,0.00032175
16,2048,3.5,7.75176324244913e-6,Zlib,1034,0.5048828125,5.0417e-5
16,2048,3.5,7.75176324244913e-6,Zstd,923,0.45068359375,9.7959e-5
16,2048,4.0,2.448380292019252e-6,Bzip2,1362,0.6650390625,0.000341333
16,2048,4.0,2.448380292019252e-6,LZ4Fast,1272,0.62109375,4.292e-6
16,2048,4.0,2.448380292019252e-6,LZ4Frame,1274,0.6220703125,5.791e-6
16,2048,4.0,2.448380292019252e-6,Xz,976,0.4765625,0.000310583
16,2048,4.0,2.448380292019252e-6,Zlib,1038,0.5068359375,5.2334e-5
16,2048,4.0,2.448380292019252e-6,Zstd,915,0.44677734375,6.15e-5
16,2048,4.5,7.733164528939748e-7,Bzip2,1361,0.66455078125,0.000350333
16,2048,4.5,7.733164528939748e-7,LZ4Fast,1283,0.62646484375,5.0e-6
16,2048,4.5,7.733164528939748e-7,LZ4Frame,1285,0.62744140625,4.708e-6
16,2048,4.5,7.733164528939748e-7,Xz,984,0.48046875,0.000306625
16,2048,4.5,7.733164528939748e-7,Zlib,1042,0.5087890625,5.1083e-5
16,2048,4.5,7.733164528939748e-7,Zstd,921,0.44970703125,0.000102833
16,2048,5.0,2.442505922248167e-7,Bzip2,1371,0.66943359375,0.000335708
16,2048,5.0,2.442505922248167e-7,LZ4Fast,1266,0.6181640625,4.166e-6
16,2048,5.0,2.442505922248167e-7,LZ4Frame,1270,0.6201171875,6.916e-6
16,2048,5.0,2.442505922248167e-7,Xz,964,0.470703125,0.000304625
16,2048,5.0,2.442505922248167e-7,Zlib,1030,0.5029296875,5.45e-5
16,2048,5.0,2.442505922248167e-7,Zstd,895,0.43701171875,0.000112917
16,2048,5.5,7.714610439579268e-8,Bzip2,1388,0.677734375,0.000337875
16,2048,5.5,7.714610439579268e-8,LZ4Fast,1279,0.62451171875,4.125e-6
16,2048,5.5,7.714610439579268e-8,LZ4Frame,1284,0.626953125,5.167e-6
16,2048,5.5,7.714610439579268e-8,Xz,992,0.484375,0.00030525
16,2048,5.5,7.714610439579268e-8,Zlib,1048,0.51171875,5.2875e-5
16,2048,5.5,7.714610439579268e-8,Zstd,936,0.45703125,5.6292e-5
16,2048,6.0,2.4366456469927696e-8,Bzip2,1359,0.66357421875,0.000358542
16,2048,6.0,2.4366456469927696e-8,LZ4Fast,1276,0.623046875,5.792e-6
16,2048,6.0,2.4366456469927696e-8,LZ4Frame,1278,0.6240234375,1.1125e-5
16,2048,6.0,2.4366456469927696e-8,Xz,972,0.474609375,0.000340167
16,2048,6.0,2.4366456469927696e-8,Zlib,1038,0.5068359375,5.6e-5
16,2048,6.0,2.4366456469927696e-8,Zstd,930,0.4541015625,0.000102
16,2048,6.5,7.696100864355261e-9,Bzip2,1383,0.67529296875,0.003392375
16,2048,6.5,7.696100864355261e-9,LZ4Fast,1287,0.62841796875,5.334e-6
16,2048,6.5,7.696100864355261e-9,LZ4Frame,1289,0.62939453125,5.417e-6
16,2048,6.5,7.696100864355261e-9,Xz,980,0.478515625,0.000314
16,2048,6.5,7.696100864355261e-9,Zlib,1043,0.50927734375,5.3416e-5
16,2048,6.5,7.696100864355261e-9,Zstd,950,0.4638671875,9.6958e-5
16,2048,7.0,2.430799431756586e-9,Bzip2,1372,0.669921875,0.000335209
16,2048,7.0,2.430799431756586e-9,LZ4Fast,1286,0.6279296875,4.25e-6
16,2048,7.0,2.430799431756586e-9,LZ4Frame,1288,0.62890625,4.25e-6
16,2048,7.0,2.430799431756586e-9,Xz,976,0.4765625,0.000321042
16,2048,7.0,2.430799431756586e-9,Zlib,1038,0.5068359375,4.9667e-5
16,2048,7.0,2.430799431756586e-9,Zstd,932,0.455078125,5.975e-5
16,2048,7.5,7.677635702816842e-10,Bzip2,1401,0.68408203125,0.000344875
16,2048,7.5,7.677635702816842e-10,LZ4Fast,1293,0.63134765625,4.25e-6
16,2048,7.5,7.677635702816842e-10,LZ4Frame,1295,0.63232421875,5.25e-6
16,2048,7.5,7.677635702816842e-10,Xz,992,0.484375,0.0002965
16,2048,7.5,7.677635702816842e-10,Zlib,1051,0.51318359375,5.2625e-5
16,2048,7.5,7.677635702816842e-10,Zstd,937,0.45751953125,7.1917e-5
16,2048,8.0,2.424967277782219e-10,Bzip2,1400,0.68359375,0.000341791
16,2048,8.0,2.424967277782219e-10,LZ4Fast,1297,0.63330078125,3.708e-6
16,2048,8.0,2.424967277782219e-10,LZ4Frame,1299,0.63427734375,4.708e-6
16,2048,8.0,2.424967277782219e-10,Xz,992,0.484375,0.0002925
16,2048,8.0,2.424967277782219e-10,Zlib,1056,0.515625,5.1292e-5
16,2048,8.0,2.424967277782219e-10,Zstd,957,0.46728515625,5.2625e-5
16,2048,8.5,7.65921501444876e-11,Bzip2,1363,0.66552734375,0.00033575
16,2048,8.5,7.65921501444876e-11,LZ4Fast,1286,0.6279296875,4.0e-6
16,2048,8.5,7.65921501444876e-11,LZ4Frame,1288,0.62890625,9.709e-6
16,2048,8.5,7.65921501444876e-11,Xz,980,0.478515625,0.000298042
16,2048,8.5,7.65921501444876e-11,Zlib,1041,0.50830078125,5.4083e-5
16,2048,8.5,7.65921501444876e-11,Zstd,935,0.45654296875,5.8875e-5
16,2048,9.0,2.419149145703964e-11,Bzip2,1376,0.671875,0.000808
16,2048,9.0,2.419149145703964e-11,LZ4Fast,1283,0.62646484375,3.791e-6
16,2048,9.0,2.419149145703964e-11,LZ4Frame,1285,0.62744140625,4.666e-6
16,2048,9.0,2.419149145703964e-11,Xz,988,0.482421875,0.00029525
16,2048,9.0,2.419149145703964e-11,Zlib,1044,0.509765625,5.3208e-5
16,2048,9.0,2.419149145703964e-11,Zstd,946,0.4619140625,0.000120375
16,2048,9.5,7.640842536197043e-12,Bzip2,1390,0.6787109375,0.000344291
16,2048,9.5,7.640842536197043e-12,LZ4Fast,1284,0.626953125,3.959e-6
16,2048,9.5,7.640842536197043e-12,LZ4Frame,1286,0.6279296875,3.708e-6
16,2048,9.5,7.640842536197043e-12,Xz,984,0.48046875,0.000291791
16,2048,9.5,7.640842536197043e-12,Zlib,1044,0.509765625,4.9542e-5
16,2048,9.5,7.640842536197043e-12,Zstd,955,0.46630859375,5.4084e-5
16,2048,10.0,2.413336442897052e-12,Bzip2,1380,0.673828125,0.000676292
16,2048,10.0,2.413336442897052e-12,LZ4Fast,1286,0.6279296875,3.666e-6
16,2048,10.0,2.413336442897052e-12,LZ4Frame,1288,0.62890625,3.5e-6
16,2048,10.0,2.413336442897052e-12,Xz,980,0.478515625,0.000283708
16,2048,10.0,2.413336442897052e-12,Zlib,1041,0.50830078125,4.875e-5
16,2048,10.0,2.413336442897052e-12,Zstd,952,0.46484375,8.9e-5
32,8192,0.5,0.0037333306638682763,Bzip2,4809,0.5870361328125,0.000883209
32,8192,0.5,0.0037333306638682763,LZ4Fast,5915,0.7220458984375,1.7667e-5
32,8192,0.5,0.0037333306638682763,LZ4Frame,5160,0.6298828125,1.2625e-5
32,8192,0.5,0.0037333306638682763,Xz,3316,0.40478515625,0.000807917
32,8192,0.5,0.0037333306638682763,Zlib,4081,0.4981689453125,9.6958e-5
32,8192,0.5,0.0037333306638682763,Zstd,3492,0.42626953125,8.2583e-5
32,8192,1.0,0.0011081502780707023,Bzip2,4825,0.5889892578125,0.0013295
32,8192,1.0,0.0011081502780707023,LZ4Fast,5941,0.7252197265625,1.8917e-5
32,8192,1.0,0.0011081502780707023,LZ4Frame,5203,0.6351318359375,1.2917e-5
32,8192,1.0,0.0011081502780707023,Xz,3412,0.41650390625,0.0007905
32,8192,1.0,0.0011081502780707023,Zlib,4086,0.498779296875,0.000100041
32,8192,1.0,0.0011081502780707023,Zstd,3500,0.42724609375,9.4209e-5
32,8192,1.5,0.0003315097925361245,Bzip2,4833,0.5899658203125,0.001137708
32,8192,1.5,0.0003315097925361245,LZ4Fast,5950,0.726318359375,1.65e-5
32,8192,1.5,0.0003315097925361245,LZ4Frame,5199,0.6346435546875,1.2292e-5
32,8192,1.5,0.0003315097925361245,Xz,3432,0.4189453125,0.000776833
32,8192,1.5,0.0003315097925361245,Zlib,4099,0.5003662109375,9.7417e-5
32,8192,1.5,0.0003315097925361245,Zstd,3550,0.433349609375,0.000108167
32,8192,2.0,9.917317381909836e-5,Bzip2,4812,0.58740234375,0.000870959
32,8192,2.0,9.917317381909836e-5,LZ4Fast,5929,0.7237548828125,1.9708e-5
32,8192,2.0,9.917317381909836e-5,LZ4Frame,5188,0.63330078125,1.4042e-5
32,8192,2.0,9.917317381909836e-5,Xz,3432,0.4189453125,0.000916542
32,8192,2.0,9.917317381909836e-5,Zlib,4084,0.49853515625,9.8042e-5
32,8192,2.0,9.917317381909836e-5,Zstd,3570,0.435791015625,8.5833e-5
32,8192,2.5,2.966825905882784e-5,Bzip2,4861,0.5933837890625,0.001197625
32,8192,2.5,2.966825905882784e-5,LZ4Fast,5921,0.7227783203125,1.6e-5
32,8192,2.5,2.966825905882784e-5,LZ4Frame,5172,0.63134765625,1.1833e-5
32,8192,2.5,2.966825905882784e-5,Xz,3388,0.41357421875,0.000800459
32,8192,2.5,2.966825905882784e-5,Zlib,4090,0.499267578125,9.8042e-5
32,8192,2.5,2.966825905882784e-5,Zstd,3472,0.423828125,0.000112333
32,8192,3.0,8.875440420886175e-6,Bzip2,4840,0.5908203125,0.001110167
32,8192,3.0,8.875440420886175e-6,LZ4Fast,5934,0.724365234375,1.6834e-5
32,8192,3.0,8.875440420886175e-6,LZ4Frame,5191,0.6336669921875,1.2e-5
32,8192,3.0,8.875440420886175e-6,Xz,3408,0.416015625,0.000771458
32,8192,3.0,8.875440420886175e-6,Zlib,4107,0.5013427734375,9.6041e-5
32,8192,3.0,8.875440420886175e-6,Zstd,3563,0.4349365234375,7.4375e-5
32,8192,3.5,2.655142066427177e-6,Bzip2,4827,0.5892333984375,0.001113166
32,8192,3.5,2.655142066427177e-6,LZ4Fast,5917,0.7222900390625,1.5958e-5
32,8192,3.5,2.655142066427177e-6,LZ4Frame,5161,0.6300048828125,1.1917e-5
32,8192,3.5,2.655142066427177e-6,Xz,3436,0.41943359375,0.000766084
32,8192,3.5,2.655142066427177e-6,Zlib,4083,0.4984130859375,9.5959e-5
32,8192,3.5,2.655142066427177e-6,Zstd,3585,0.4376220703125,7.2625e-5
32,8192,4.0,7.94301922900949e-7,Bzip2,4802,0.586181640625,0.001142416
32,8192,4.0,7.94301922900949e-7,LZ4Fast,5925,0.7232666015625,1.5958e-5
32,8192,4.0,7.94301922900949e-7,LZ4Frame,5123,0.6253662109375,1.2583e-5
32,8192,4.0,7.94301922900949e-7,Xz,3388,0.41357421875,0.000764417
32,8192,4.0,7.94301922900949e-7,Zlib,4079,0.4979248046875,9.6375e-5
32,8192,4.0,7.94301922900949e-7,Zstd,3532,0.43115234375,7.6208e-5
32,8192,4.5,2.376202587048161e-7,Bzip2,4819,0.5882568359375,0.001110375
32,8192,4.5,2.376202587048161e-7,LZ4Fast,5932,0.72412109375,1.5709e-5
32,8192,4.5,2.376202587048161e-7,LZ4Frame,5188,0.63330078125,1.1959e-5
32,8192,4.5,2.376202587048161e-7,Xz,3412,0.41650390625,0.000750083
32,8192,4.5,2.376202587048161e-7,Zlib,4105,0.5010986328125,9.7541e-5
32,8192,4.5,2.376202587048161e-7,Zstd,3593,0.4385986328125,8.1916e-5
32,8192,5.0,7.10855478511109e-8,Bzip2,4777,0.5831298828125,0.00112775
32,8192,5.0,7.10855478511109e-8,LZ4Fast,5914,0.721923828125,1.6959e-5
32,8192,5.0,7.10855478511109e-8,LZ4Frame,5139,0.6273193359375,1.25e-5
32,8192,5.0,7.10855478511109e-8,Xz,3384,0.4130859375,0.000752583
32,8192,5.0,7.10855478511109e-8,Zlib,4082,0.498291015625,9.75e-5
32,8192,5.0,7.10855478511109e-8,Zstd,3522,0.429931640625,8.2083e-5
32,8192,5.5,2.126567465640345e-8,Bzip2,4849,0.5919189453125,0.00111175
32,8192,5.5,2.126567465640345e-8,LZ4Fast,5931,0.7239990234375,1.6084e-5
32,8192,5.5,2.126567465640345e-8,LZ4Frame,5193,0.6339111328125,1.2125e-5
32,8192,5.5,2.126567465640345e-8,Xz,3460,0.42236328125,0.000751834
32,8192,5.5,2.126567465640345e-8,Zlib,4116,0.50244140625,9.4625e-5
32,8192,5.5,2.126567465640345e-8,Zstd,3560,0.4345703125,7.5792e-5
32,8192,6.0,6.3617561115749105e-9,Bzip2,4855,0.5926513671875,0.001093375
32,8192,6.0,6.3617561115749105e-9,LZ4Fast,5950,0.726318359375,1.6042e-5
32,8192,6.0,6.3617561115749105e-9,LZ4Frame,5190,0.633544921875,1.2417e-5
32,8192,6.0,6.3617561115749105e-9,Xz,3456,0.421875,0.000751667
32,8192,6.0,6.3617561115749105e-9,Zlib,4111,0.5018310546875,9.8333e-5
32,8192,6.0,6.3617561115749105e-9,Zstd,3635,0.4437255859375,7.5208e-5
32,8192,6.5,1.9031580925927722e-9,Bzip2,4853,0.5924072265625,0.001105917
32,8192,6.5,1.9031580925927722e-9,LZ4Fast,5979,0.7298583984375,1.5375e-5
32,8192,6.5,1.9031580925927722e-9,LZ4Frame,5220,0.63720703125,1.15e-5
32,8192,6.5,1.9031580925927722e-9,Xz,3420,0.41748046875,0.000741583
32,8192,6.5,1.9031580925927722e-9,Zlib,4118,0.502685546875,9.7333e-5
32,8192,6.5,1.9031580925927722e-9,Zstd,3534,0.431396484375,7.6084e-5
32,8192,7.0,5.693413346759936e-10,Bzip2,4861,0.5933837890625,0.0011075
32,8192,7.0,5.693413346759936e-10,LZ4Fast,5944,0.7255859375,1.625e-5
32,8192,7.0,5.693413346759936e-10,LZ4Frame,5206,0.635498046875,1.225e-5
32,8192,7.0,5.693413346759936e-10,Xz,3444,0.42041015625,0.000744125
32,8192,7.0,5.693413346759936e-10,Zlib,4124,0.50341796875,9.65e-5
32,8192,7.0,5.693413346759936e-10,Zstd,3554,0.433837890625,7.475e-5
32,8192,7.5,1.7032192828735827e-10,Bzip2,4853,0.5924072265625,0.001105375
32,8192,7.5,1.7032192828735827e-10,LZ4Fast,5947,0.7259521484375,1.5541e-5
32,8192,7.5,1.7032192828735827e-10,LZ4Frame,5193,0.6339111328125,1.1875e-5
32,8192,7.5,1.7032192828735827e-10,Xz,3432,0.4189453125,0.000739541
32,8192,7.5,1.7032192828735827e-10,Zlib,4105,0.5010986328125,9.4958e-5
32,8192,7.5,1.7032192828735827e-10,Zstd,3510,0.428466796875,7.4458e-5
32,8192,8.0,5.095284063921737e-11,Bzip2,4867,0.5941162109375,0.001117209
32,8192,8.0,5.095284063921737e-11,LZ4Fast,5957,0.7271728515625,1.6458e-5
32,8192,8.0,5.095284063921737e-11,LZ4Frame,5205,0.6353759765625,1.5125e-5
32,8192,8.0,5.095284063921737e-11,Xz,3448,0.4208984375,0.000782292
32,8192,8.0,5.095284063921737e-11,Zlib,4125,0.5035400390625,0.000103
32,8192,8.0,5.095284063921737e-11,Zstd,3531,0.4310302734375,8.7583e-5
32,8192,8.5,1.5242855045150226e-11,Bzip2,4852,0.59228515625,0.001107458
32,8192,8.5,1.5242855045150226e-11,LZ4Fast,5954,0.726806640625,1.6417e-5
32,8192,8.5,1.5242855045150226e-11,LZ4Frame,5193,0.6339111328125,1.2e-5
32,8192,8.5,1.5242855045150226e-11,Xz,3420,0.41748046875,0.000752208
32,8192,8.5,1.5242855045150226e-11,Zlib,4109,0.5015869140625,9.3417e-5
32,8192,8.5,1.5242855045150226e-11,Zstd,3727,0.4549560546875,7.3833e-5
32,8192,9.0,4.559990072380422e-12,Bzip2,4838,0.590576171875,0.001109084
32,8192,9.0,4.559990072380422e-12,LZ4Fast,5911,0.7215576171875,1.7417e-5
32,8192,9.0,4.559990072380422e-12,LZ4Frame,5160,0.6298828125,1.2791e-5
32,8192,9.0,4.559990072380422e-12,Xz,3408,0.416015625,0.00077425
32,8192,9.0,4.559990072380422e-12,Zlib,4082,0.498291015625,0.000100958
32,8192,9.0,4.559990072380422e-12,Zstd,3503,0.4276123046875,8.8e-5
32,8192,9.5,1.364154641861095e-12,Bzip2,4903,0.5985107421875,0.001228458
32,8192,9.5,1.364154641861095e-12,LZ4Fast,5958,0.727294921875,1.575e-5
32,8192,9.5,1.364154641861095e-12,LZ4Frame,5193,0.6339111328125,1.2042e-5
32,8192,9.5,1.364154641861095e-12,Xz,3484,0.42529296875,0.000814125
32,8192,9.5,1.364154641861095e-12,Zlib,4119,0.5028076171875,0.000102166
32,8192,9.5,1.364154641861095e-12,Zstd,3668,0.44775390625,7.3667e-5
32,8192,10.0,4.080970667432458e-13,Bzip2,4875,0.5950927734375,0.001154416
32,8192,10.0,4.080970667432458e-13,LZ4Fast,5923,0.7230224609375,1.7e-5
32,8192,10.0,4.080970667432458e-13,LZ4Frame,5148,0.62841796875,1.275e-5
32,8192,10.0,4.080970667432458e-13,Xz,3436,0.41943359375,0.000776042
32,8192,10.0,4.080970667432458e-13,Zlib,4105,0.5010986328125,9.8583e-5
32,8192,10.0,4.080970667432458e-13,Zstd,3588,0.43798828125,7.8333e-5
64,32768,0.5,0.0018249575856525899,Bzip2,18813,0.574127197265625,0.002494459
64,32768,0.5,0.0018249575856525899,LZ4Fast,24840,0.758056640625,6.1583e-5
64,32768,0.5,0.0018249575856525899,LZ4Frame,22345,0.681915283203125,4.475e-5
64,32768,0.5,0.0018249575856525899,Xz,11812,0.3604736328125,0.002863292
64,32768,0.5,0.0018249575856525899,Zlib,16572,0.5057373046875,0.000346042
64,32768,0.5,0.0018249575856525899,Zstd,13038,0.39788818359375,0.000165708
64,32768,1.0,0.0005336116089477336,Bzip2,19007,0.580047607421875,0.002560583
64,32768,1.0,0.0005336116089477336,LZ4Fast,24967,0.761932373046875,5.9417e-5
64,32768,1.0,0.0005336116089477336,LZ4Frame,22673,0.691925048828125,4.3084e-5
64,32768,1.0,0.0005336116089477336,Xz,12328,0.376220703125,0.002826834
64,32768,1.0,0.0005336116089477336,Zlib,16723,0.510345458984375,0.000359125
64,32768,1.0,0.0005336116089477336,Zstd,13433,0.409942626953125,0.0001845
64,32768,1.5,0.000157345390097852,Bzip2,19076,0.5821533203125,0.002575708
64,32768,1.5,0.000157345390097852,LZ4Fast,24891,0.759613037109375,5.9875e-5
64,32768,1.5,0.000157345390097852,LZ4Frame,22684,0.6922607421875,4.2958e-5
64,32768,1.5,0.000157345390097852,Xz,11984,0.36572265625,0.0026265
64,32768,1.5,0.000157345390097852,Zlib,16735,0.510711669921875,0.000346209
64,32768,1.5,0.000157345390097852,Zstd,13320,0.406494140625,0.000162167
64,32768,2.0,4.639626092770147e-5,Bzip2,19034,0.58087158203125,0.002554667
64,32768,2.0,4.639626092770147e-5,LZ4Fast,24944,0.76123046875,5.9584e-5
64,32768,2.0,4.639626092770147e-5,LZ4Frame,22701,0.692779541015625,4.7459e-5
64,32768,2.0,4.639626092770147e-5,Xz,12108,0.3695068359375,0.002597542
64,32768,2.0,4.639626092770147e-5,Zlib,16764,0.5115966796875,0.00034575
64,32768,2.0,4.639626092770147e-5,Zstd,13397,0.408843994140625,0.000164917
64,32768,2.5,1.3680814079071558e-5,Bzip2,19088,0.58251953125,0.002558375
64,32768,2.5,1.3680814079071558e-5,LZ4Fast,24907,0.760101318359375,6.0e-5
64,32768,2.5,1.3680814079071558e-5,LZ4Frame,22557,0.688385009765625,4.7167e-5
64,32768,2.5,1.3680814079071558e-5,Xz,11860,0.3619384765625,0.002581209
64,32768,2.5,1.3680814079071558e-5,Zlib,16726,0.51043701171875,0.000355041
64,32768,2.5,1.3680814079071558e-5,Zstd,13190,0.40252685546875,0.000183834
64,32768,3.0,4.0340464969317624e-6,Bzip2,19141,0.584136962890625,0.0025715
64,32768,3.0,4.0340464969317624e-6,LZ4Fast,24964,0.7618408203125,5.9459e-5
64,32768,3.0,4.0340464969317624e-6,LZ4Frame,22760,0.694580078125,4.3041e-5
64,32768,3.0,4.0340464969317624e-6,Xz,12016,0.36669921875,0.002519291
64,32768,3.0,4.0340464969317624e-6,Zlib,16773,0.511871337890625,0.000350917
64,32768,3.0,4.0340464969317624e-6,Zstd,13408,0.4091796875,0.0001825
64,32768,3.5,1.189514823120168e-6,Bzip2,19057,0.581573486328125,0.002621375
64,32768,3.5,1.189514823120168e-6,LZ4Fast,24933,0.760894775390625,5.9834e-5
64,32768,3.5,1.189514823120168e-6,LZ4Frame,22777,0.695098876953125,4.2584e-5
64,32768,3.5,1.189514823120168e-6,Xz,12276,0.3746337890625,0.00261725
64,32768,3.5,1.189514823120168e-6,Zlib,16726,0.51043701171875,0.000358333
64,32768,3.5,1.189514823120168e-6,Zstd,13458,0.41070556640625,0.00019225
64,32768,4.0,3.50750918588781e-7,Bzip2,19131,0.583831787109375,0.004899417
64,32768,4.0,3.50750918588781e-7,LZ4Fast,24914,0.76031494140625,0.000110667
64,32768,4.0,3.50750918588781e-7,LZ4Frame,22733,0.693756103515625,8.9333e-5
64,32768,4.0,3.50750918588781e-7,Xz,12244,0.3736572265625,0.007628792
64,32768,4.0,3.50750918588781e-7,Zlib,16789,0.512359619140625,0.000675708
64,32768,4.0,3.50750918588781e-7,Zstd,13392,0.40869140625,0.000582083
64,32768,4.5,1.0342553493065137e-7,Bzip2,18994,0.57965087890625,0.002519917
64,32768,4.5,1.0342553493065137e-7,LZ4Fast,24911,0.760223388671875,5.9708e-5
64,32768,4.5,1.0342553493065137e-7,LZ4Frame,22712,0.693115234375,4.2584e-5
64,32768,4.5,1.0342553493065137e-7,Xz,11912,0.363525390625,0.002745167
64,32768,4.5,1.0342553493065137e-7,Zlib,16745,0.511016845703125,0.000346875
64,32768,4.5,1.0342553493065137e-7,Zstd,13190,0.40252685546875,0.00021275
64,32768,5.0,3.049697294860189e-8,Bzip2,19257,0.587677001953125,0.00263925
64,32768,5.0,3.049697294860189e-8,LZ4Fast,25007,0.763153076171875,5.8917e-5
64,32768,5.0,3.049697294860189e-8,LZ4Frame,22777,0.695098876953125,4.2625e-5
64,32768,5.0,3.049697294860189e-8,Xz,11964,0.3651123046875,0.002648583
64,32768,5.0,3.049697294860189e-8,Zlib,16847,0.514129638671875,0.000356208
64,32768,5.0,3.049697294860189e-8,Zstd,13433,0.409942626953125,0.000164208
64,32768,5.5,8.992608640027994e-9,Bzip2,18961,0.578643798828125,0.003210958
64,32768,5.5,8.992608640027994e-9,LZ4Fast,24845,0.758209228515625,6.5584e-5
64,32768,5.5,8.992608640027994e-9,LZ4Frame,22464,0.685546875,4.8042e-5
64,32768,5.5,8.992608640027994e-9,Xz,11540,0.3521728515625,0.0028835
64,32768,5.5,8.992608640027994e-9,Zlib,16663,0.508514404296875,0.000358125
64,32768,5.5,8.992608640027994e-9,Zstd,13072,0.39892578125,0.000192375
64,32768,6.0,2.6516405512128944e-9,Bzip2,19038,0.58099365234375,0.002592375
64,32768,6.0,2.6516405512128944e-9,LZ4Fast,24960,0.76171875,5.9458e-5
